Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
Rick DeMulling,Idaho,7,2001,2007,81,53,https://www.profootballarchives.com/players/d/demu00200.html
Trevor Denbow,Navarro,JC;,Southern,Methodist,3,2022,https://www.profootballarchives.com/players/d/denb00250.html
Patrick Dendy,Rice,3,2005,2007,23,4,https://www.profootballarchives.com/players/d/dend00100.html
Fred Denfeld,Navy,2,1920,1925,6,4,https://www.profootballarchives.com/players/d/denf00050.html
Anthony Denham,East,Los,Angeles,JC;,Utah,1,https://www.profootballarchives.com/players/d/denh00050.html
Vern Den,Herder,Central,(Iowa),12,1971,1982,https://www.profootballarchives.com/players/d/denh00200.html
Anthony Denman,Notre,Dame,2,2001,2002,27,https://www.profootballarchives.com/players/d/denm00200.html
Alfonzo Dennard,Nebraska,3,2012,2014,29,20,https://www.profootballarchives.com/players/d/denn00040.html
Darqueze Dennard,Michigan,State,9,2014,2021,87,https://www.profootballarchives.com/players/d/denn00110.html
Mark Dennard,Texas,A&M,7,1979,1985,91,https://www.profootballarchives.com/players/d/denn00200.html
Preston Dennard,New,Mexico,8,1978,1985,112,https://www.profootballarchives.com/players/d/denn00400.html
Gerry Dennerlein,St.,Mary's,(California),2,1937,1940,https://www.profootballarchives.com/players/d/denn00600.html
Mike Dennery,Southern,Mississippi,3,1974,1976,31,https://www.profootballarchives.com/players/d/denn00800.html
Vince Dennery,Fordham,1,1941,1941,9,0,https://www.profootballarchives.com/players/d/denn01000.html
Austin Denney,Tennessee,5,1967,1971,50,46,https://www.profootballarchives.com/players/d/denn01200.html
John Denney,Ricks,JC;,Brigham,Young,14,2005,https://www.profootballarchives.com/players/d/denn01220.html
Ryan Denney,Brigham,Young,9,2002,2010,113,https://www.profootballarchives.com/players/d/denn01300.html
Al Dennis,Grambling,State,3,1973,1977,31,https://www.profootballarchives.com/players/d/denn01400.html
Guy Dennis,Florida,7,1969,1975,89,23,https://www.profootballarchives.com/players/d/denn01600.html
Mark Dennis,Illinois,10,1987,1996,125,68,https://www.profootballarchives.com/players/d/denn01800.html
Mike Dennis,Mississippi,2,1968,1969,15,0,https://www.profootballarchives.com/players/d/denn02000.html
Mike Dennis,Pasadena,CC;,Wyoming,6,1980,1984,https://www.profootballarchives.com/players/d/denn02200.html
Pat Dennis,Louisiana-Monroe,4,2000,2004,41,13,https://www.profootballarchives.com/players/d/denn02250.html
SirVocea Dennis,Pittsburgh,2,2023,2024,17,0,https://www.profootballarchives.com/players/d/denn02380.html
Doug Dennison,Kutztown,5,1974,1978,52,14,https://www.profootballarchives.com/players/d/denn02600.html
Glenn Dennison,Miami,(Florida),2,1984,1987,18,https://www.profootballarchives.com/players/d/denn02800.html
Rick Dennison,Colorado,State,9,1982,1990,128,https://www.profootballarchives.com/players/d/denn03000.html
Earl Denny,Missouri,2,1967,1968,27,0,https://www.profootballarchives.com/players/d/denn03200.html
Al Denson,Florida,A&M,8,1964,1971,98,https://www.profootballarchives.com/players/d/dens00200.html
Autry Denson,Notre,Dame,4,1999,2002,34,https://www.profootballarchives.com/players/d/dens00250.html
Damon Denson,Michigan,3,1997,1999,14,4,https://www.profootballarchives.com/players/d/dens00300.html
Keith Denson,Santa,Ana,JC;,San,Diego,State,https://www.profootballarchives.com/players/d/dens00400.html
Moses Denson,Maryland-Eastern,Shore,2,1974,1975,26,https://www.profootballarchives.com/players/d/dens00600.html
Akeem Dent,Georgia,6,2011,2016,90,32,https://www.profootballarchives.com/players/d/dent00100.html
Burnell Dent,Tulane,7,1986,1992,95,11,https://www.profootballarchives.com/players/d/dent00200.html
Richard Dent,Tennessee,State,15,1983,1997,203,https://www.profootballarchives.com/players/d/dent00400.html
Bob Denton,Stockton,JC;,Pacific,5,1960,1964,https://www.profootballarchives.com/players/d/dent00600.html
Tim Denton,Blinn,JC;,Oklahoma;,Sam,Houston,State,https://www.profootballarchives.com/players/d/dent00700.html
Winnie Denton,DePauw,1,1922,1922,1,1,https://www.profootballarchives.com/players/d/dent00800.html
John Denvir,West,Virginia;,Colorado,1,1962,1962,https://www.profootballarchives.com/players/d/denv00200.html
Steve DeOssie,Boston,College,13,1984,1995,175,https://www.profootballarchives.com/players/d/deos00200.html
Zak DeOssie,Brown,13,2007,2019,199,0,https://www.profootballarchives.com/players/d/deos00400.html
Andrew DePaola,Rutgers,10,2014,2024,136,0,https://www.profootballarchives.com/players/d/depa00175.html
Carmine DePascal,Wichita,State,1,1945,1945,1,https://www.profootballarchives.com/players/d/depa00200.html
Tom DePaso,Penn,State,1,1978,1978,12,https://www.profootballarchives.com/players/d/depa00400.html
Henry DePaul,Duquesne,1,1945,1945,5,0,https://www.profootballarchives.com/players/d/depa00600.html
Jack Depler,Illinois,2,1921,1929,6,4,https://www.profootballarchives.com/players/d/depl00200.html
Jerry DePoyster,Wyoming,3,1968,1972,40,0,https://www.profootballarchives.com/players/d/depo00200.html
Joe Deppner,Colgate;,Wilmington,1,1929,1929,1,https://www.profootballarchives.com/players/d/depp00400.html
Lee DeRamus,Wisconsin,2,1995,1996,23,4,https://www.profootballarchives.com/players/d/dera00200.html
Jimmy DeRatt,North,Carolina,1,1975,1975,6,https://www.profootballarchives.com/players/d/dera00400.html
A.J. Derby,Iowa;,Coffeyville,CC;,Arkansas,5,2016,https://www.profootballarchives.com/players/d/derb00150.html
Dean Derby,Washington,7,1957,1962,71,56,https://www.profootballarchives.com/players/d/derb00200.html
Glenn Derby,Wisconsin,2,1989,1990,7,0,https://www.profootballarchives.com/players/d/derb00400.html
John Derby,Iowa,1,1992,1992,1,0,https://www.profootballarchives.com/players/d/derb00600.html
Dan Dercher,Kansas,2,1999,2000,11,0,https://www.profootballarchives.com/players/d/derc00200.html
Art Deremer,Niagara,1,1942,1942,6,0,https://www.profootballarchives.com/players/d/dere00200.html
Fred DeRiggi,Syracuse,1,1990,1990,2,0,https://www.profootballarchives.com/players/d/deri00200.html
Al DeRogatis,Duke,4,1949,1952,47,41,https://www.profootballarchives.com/players/d/dero00200.html
Brian DeRoo,Redlands,3,1979,1981,48,1,https://www.profootballarchives.com/players/d/dero00400.html
Dan DeRose,Colorado;,Colorado,State-Pueblo,1,1987,1987,https://www.profootballarchives.com/players/d/dero00600.html
Ben Derr,Pennsylvania,2,1920,1921,6,6,https://www.profootballarchives.com/players/d/derr00200.html
Dan DeSantis,Niagara,1,1941,1941,11,4,https://www.profootballarchives.com/players/d/desa00200.html
Dick Deschaine,none,4,1955,1958,48,0,https://www.profootballarchives.com/players/d/desc00200.html
Chuck DeShane,Alabama,5,1945,1949,49,43,https://www.profootballarchives.com/players/d/desh00200.html
Pierre Desir,Washburn;,Lindenwood,9,2014,2021,85,https://www.profootballarchives.com/players/d/desi00400.html
Paul Des,Jardien,Chicago,1,1920,1920,7,https://www.profootballarchives.com/players/d/desj00200.html
Versil Deskin,Drake,5,1935,1939,44,12,https://www.profootballarchives.com/players/d/desk00200.html
Don Deskins,Michigan,1,1960,1960,14,4,https://www.profootballarchives.com/players/d/desk00400.html
Darrell Dess,North,Carolina,State,13,1958,1969,https://www.profootballarchives.com/players/d/dess00200.html
Fred DeStefano,Princeton;,Columbia;,Northwestern,2,1924,1925,https://www.profootballarchives.com/players/d/dest00200.html
Wayne DeSutter,Illinois;,Western,Illinois,1,1966,1966,https://www.profootballarchives.com/players/d/desu00200.html
Harold Deters,North,Carolina,State,1,1967,1967,https://www.profootballarchives.com/players/d/dete00200.html
Koy Detmer,Colorado,8,1998,2005,103,8,https://www.profootballarchives.com/players/d/detm00100.html
Ty Detmer,Brigham,Young,8,1993,2003,54,https://www.profootballarchives.com/players/d/detm00200.html
Chuck Detwiler,Utah,State,4,1970,1973,35,https://www.profootballarchives.com/players/d/detw00200.html
John Detwiler,Kansas,2,1923,1924,4,1,https://www.profootballarchives.com/players/d/detw00400.html
Seth DeValve,Princeton,5,2016,2020,57,16,https://www.profootballarchives.com/players/d/deva00040.html
Kyle DeVan,Oregon,State,4,2009,2012,40,https://www.profootballarchives.com/players/d/deva00050.html
Dennis DeVaughn,Bishop,2,1982,1983,13,0,https://www.profootballarchives.com/players/d/deva00200.html
James Develin,Brown,7,2012,2019,83,31,https://www.profootballarchives.com/players/d/deve00030.html
Jordan Devey,Snow,JC;,Memphis,7,2014,2020,https://www.profootballarchives.com/players/d/deve00600.html
Kevin Devine,California,3,1997,1999,19,0,https://www.profootballarchives.com/players/d/devi00150.html
Rob DeVita,Benedictine,(Illinois),1,1987,1987,1,https://www.profootballarchives.com/players/d/devi00200.html
Mike DeVito,Maine,9,2007,2015,110,57,https://www.profootballarchives.com/players/d/devi00400.html
Tommy DeVito,Syracuse;,Illinois,2,2023,2024,12,https://www.profootballarchives.com/players/d/devi00600.html
Chuck DeVliegher,Memphis,1,1969,1969,4,0,https://www.profootballarchives.com/players/d/devl00200.html
Chris Devlin,Penn,State,4,1975,1978,30,https://www.profootballarchives.com/players/d/devl00400.html
Joe Devlin,Iowa,13,1976,1989,191,179,https://www.profootballarchives.com/players/d/devl00600.html
Mark Devlin,Holy,Cross;,St.,Ambrose,2,1920,https://www.profootballarchives.com/players/d/devl00800.html
Mike Devlin,Iowa,7,1993,1999,101,27,https://www.profootballarchives.com/players/d/devl01000.html
Todd Devoe,Itawamba,CC;,Central,Missouri,2,2005,https://www.profootballarchives.com/players/d/devo00030.html
Tyson DeVree,Western,Michigan;,Colorado,1,2008,2008,https://www.profootballarchives.com/players/d/devr00050.html
Jared DeVries,Iowa,10,1999,2008,120,32,https://www.profootballarchives.com/players/d/devr00100.html
Jed DeVries,Utah,State,1,1995,1995,2,https://www.profootballarchives.com/players/d/devr00200.html
Jimmy Dewar,Indiana,1,1947,1947,10,0,https://www.profootballarchives.com/players/d/dewa00200.html
Ebby DeWeese,none,3,1927,1930,18,8,https://www.profootballarchives.com/players/d/dewe00200.html
Billy Dewell,Southern,Methodist,7,1940,1949,70,https://www.profootballarchives.com/players/d/dewe00400.html
Herb DeWitz,Nebraska,2,1924,1927,20,7,https://www.profootballarchives.com/players/d/dewi00200.html
Rufe DeWitz,Nebraska,1,1926,1926,8,5,https://www.profootballarchives.com/players/d/dewi00400.html
Willard Dewveall,Southern,Methodist,6,1959,1964,72,https://www.profootballarchives.com/players/d/dewv00200.html
Gervon Dexter,Florida,2,2023,2024,32,16,https://www.profootballarchives.com/players/d/dext00100.html
James Dexter,South,Carolina,5,1996,2000,49,https://www.profootballarchives.com/players/d/dext00200.html
Mohamoud Diabate,Florida;,Utah,2,2023,2024,29,https://www.profootballarchives.com/players/d/diab00100.html
YaYa Diaby,Georgia,Military,JC;,Louisville,2,2023,https://www.profootballarchives.com/players/d/diab00200.html
Alan Dial,UCLA,1,1989,1989,1,0,https://www.profootballarchives.com/players/d/dial00200.html
Benjy Dial,Eastern,New,Mexico,1,1967,1967,https://www.profootballarchives.com/players/d/dial00400.html
Buddy Dial,Rice,8,1959,1966,98,71,https://www.profootballarchives.com/players/d/dial00600.html
Marcellas Dial,Georgia,Military,JC;,South,Carolina,1,https://www.profootballarchives.com/players/d/dial00750.html
Quinton Dial,East,Mississippi,CC;,Alabama,5,2013,https://www.profootballarchives.com/players/d/dial01000.html
Bill Diamond,Miami,(Florida),1,1963,1963,5,https://www.profootballarchives.com/players/d/diam00200.html
Charlie Diamond,Miami,(Florida),4,1960,1963,51,https://www.profootballarchives.com/players/d/diam00400.html
Lorenzo Diamond,Auburn,2,2004,2005,21,11,https://www.profootballarchives.com/players/d/diam00550.html
Rich Diana,Yale,1,1982,1982,9,0,https://www.profootballarchives.com/players/d/dian00200.html
Jorge Diaz,Kilgore,JC;,Texas,A&M-Kingsville,5,1996,https://www.profootballarchives.com/players/d/diaz00100.html
David Diaz-Infante,San,Jose,State,6,1987,2001,https://www.profootballarchives.com/players/d/diaz00200.html
John Dibb,Army,1,1930,1930,1,0,https://www.profootballarchives.com/players/d/dibb00200.html
Dorne Dibble,Michigan,State,6,1951,1957,68,https://www.profootballarchives.com/players/d/dibb00400.html
Rick DiBernardo,Notre,Dame,2,1986,1987,19,https://www.profootballarchives.com/players/d/dibe00200.html
Jim Dick,North,Dakota,State,1,1987,1987,https://www.profootballarchives.com/players/d/dick00200.html
Dan Dickel,Iowa,5,1974,1978,60,1,https://www.profootballarchives.com/players/d/dick00400.html
Cameron Dicker,Texas,4,2022,2024,45,0,https://www.profootballarchives.com/players/d/dick00570.html
Andy Dickerson,Miami,(Florida);,California,Lutheran,1,1987,https://www.profootballarchives.com/players/d/dick00600.html
Anthony Dickerson,Trinity,Valley,CC;,Southern,Methodist,6,https://www.profootballarchives.com/players/d/dick00800.html
Dorin Dickerson,Pittsburgh,3,2010,2013,23,0,https://www.profootballarchives.com/players/d/dick00990.html
Eric Dickerson,Southern,Methodist,12,1983,1993,146,https://www.profootballarchives.com/players/d/dick01000.html
Garrett Dickerson,Northwestern,2,2018,2019,8,0,https://www.profootballarchives.com/players/d/dick01010.html
Kori Dickerson,Southern,California,1,2003,2003,2,https://www.profootballarchives.com/players/d/dick01070.html
Landon Dickerson,Florida,State;,Alabama,4,2021,2024,https://www.profootballarchives.com/players/d/dick01072.html
Matt Dickerson,UCLA,6,2018,2024,40,0,https://www.profootballarchives.com/players/d/dick01075.html
Ron Dickerson,Arkansas,2,1993,1994,15,0,https://www.profootballarchives.com/players/d/dick01150.html
Charlie Dickey,Scottsdale,CC;,Arizona,1,1987,1987,https://www.profootballarchives.com/players/d/dick01400.html
Curtis Dickey,Texas,A&M,8,1980,1986,85,https://www.profootballarchives.com/players/d/dick01600.html
Eldridge Dickey,Tennessee,State,2,1968,1971,18,https://www.profootballarchives.com/players/d/dick01800.html
Lynn Dickey,Kansas,State,13,1971,1985,152,https://www.profootballarchives.com/players/d/dick02000.html
Wallace Dickey,Victoria,JC;,Texas,State,2,1968,https://www.profootballarchives.com/players/d/dick02200.html
Bo Dickinson,Southern,Mississippi,6,1960,1964,60,https://www.profootballarchives.com/players/d/dick02400.html
Parnell Dickinson,Mississippi,Valley,State,1,1976,1976,https://www.profootballarchives.com/players/d/dick02600.html
Tom Dickinson,Syracuse,1,1920,1920,1,1,https://www.profootballarchives.com/players/d/dick02800.html
Ed Dickson,Oregon,9,2010,2018,134,86,https://www.profootballarchives.com/players/d/dick02870.html
Michael Dickson,Texas,7,2018,2024,116,0,https://www.profootballarchives.com/players/d/dick02960.html
Paul Dickson,Baylor,13,1959,1971,152,85,https://www.profootballarchives.com/players/d/dick03000.html
Chuck Dicus,Arkansas,2,1971,1972,24,9,https://www.profootballarchives.com/players/d/dicu00200.html
Clint Didier,Columbia,Basin,JC;,Portland,State,8,https://www.profootballarchives.com/players/d/didi00200.html
Mark Didio,Connecticut,1,1992,1992,2,0,https://www.profootballarchives.com/players/d/didi00400.html
John Didion,Oregon,State,6,1969,1974,80,https://www.profootballarchives.com/players/d/didi00600.html
Dahrran Diedrick,Nebraska,1,2004,2004,1,0,https://www.profootballarchives.com/players/d/died00400.html
Charlie Diehl,Idaho,3,1930,1934,15,12,https://www.profootballarchives.com/players/d/dieh00200.html
Dave Diehl,Michigan,State,4,1939,1945,26,https://www.profootballarchives.com/players/d/dieh00400.html
David Diehl,Illinois,11,2003,2013,164,144,https://www.profootballarchives.com/players/d/dieh00430.html
John Diehl,Virginia,5,1961,1965,53,3,https://www.profootballarchives.com/players/d/dieh00600.html
Wally Diehl,Bucknell,3,1928,1930,37,30,https://www.profootballarchives.com/players/d/dieh00800.html
Doug Dieken,Illinois,14,1971,1984,203,194,https://www.profootballarchives.com/players/d/diek00200.html
Kris Dielman,Indiana,9,2003,2011,120,97,https://www.profootballarchives.com/players/d/diel00200.html
Ryan Diem,Northern,Illinois,11,2001,2011,157,https://www.profootballarchives.com/players/d/diem00200.html
Dan Dierdorf,Michigan,13,1971,1983,160,150,https://www.profootballarchives.com/players/d/dier00200.html
Scott Dierking,Purdue,8,1977,1984,110,52,https://www.profootballarchives.com/players/d/dier00400.html
Gehrig Dieter,Southern,Methodist;,Bowling,Green,State;,Alabama,https://www.profootballarchives.com/players/d/diet00100.html
Herb Dieter,Pennsylvania,1,1922,1922,9,4,https://www.profootballarchives.com/players/d/diet00200.html
Chris Dieterich,North,Carolina,State,7,1980,1986,https://www.profootballarchives.com/players/d/diet00400.html
John Diettrich,Ball,State,1,1987,1987,2,https://www.profootballarchives.com/players/d/diet00600.html
Dave diFilippo,Villanova,1,1941,1941,5,2,https://www.profootballarchives.com/players/d/difi00200.html
Na'il Diggs,Ohio,State,12,2000,2011,170,https://www.profootballarchives.com/players/d/digg00150.html
Quandre Diggs,Texas,11,2015,2024,145,120,https://www.profootballarchives.com/players/d/digg00170.html
Shelton Diggs,Southern,California,1,1977,1977,7,https://www.profootballarchives.com/players/d/digg00200.html
Stefon Diggs,Maryland,10,2015,2024,144,136,https://www.profootballarchives.com/players/d/digg00400.html
Trevon Diggs,Alabama,5,2020,2024,58,57,https://www.profootballarchives.com/players/d/digg00500.html
Curt DiGiacomo,American,River,JC;,Arizona,2,1986,https://www.profootballarchives.com/players/d/digi00200.html
John DiGiorgio,Saginaw,Valley,State,3,2006,2008,https://www.profootballarchives.com/players/d/digi00250.html
Bernie Digris,Holy,Cross,1,1943,1943,2,https://www.profootballarchives.com/players/d/digr00200.html
Christian DiLauro,Illinois,2,2021,2022,4,0,https://www.profootballarchives.com/players/d/dila00200.html
Zac Diles,Fresno,CC;,Kansas,State,10,2007,https://www.profootballarchives.com/players/d/dile00400.html
Trent Dilfer,Fresno,State,13,1994,2007,130,https://www.profootballarchives.com/players/d/dilf00200.html
Ken Dilger,Illinois,10,1995,2004,156,149,https://www.profootballarchives.com/players/d/dilg00200.html
Scott Dill,Memphis,10,1988,1997,110,55,https://www.profootballarchives.com/players/d/dill00200.html
Ellis Dillahunt,East,Carolina,1,1988,1988,8,https://www.profootballarchives.com/players/d/dill00230.html
Andre Dillard,Washington,State,5,2019,2024,70,https://www.profootballarchives.com/players/d/dill00237.html
Jarett Dillard,Rice,2,2009,2011,21,5,https://www.profootballarchives.com/players/d/dill00270.html
Phillip Dillard,Nebraska,1,2010,2010,7,0,https://www.profootballarchives.com/players/d/dill00340.html
Stacey Dillard,Oklahoma,4,1992,1995,59,19,https://www.profootballarchives.com/players/d/dill00370.html
A.J. Dillon,Boston,College,4,2020,2023,60,https://www.profootballarchives.com/players/d/dill00420.html
Bobby Dillon,Texas,8,1952,1959,94,94,https://www.profootballarchives.com/players/d/dill00430.html
Brandon Dillon,Marian,3,2019,2021,5,0,https://www.profootballarchives.com/players/d/dill00440.html
Corey Dillon,Garden,City,CC;,Dixie,JC;,Washington,https://www.profootballarchives.com/players/d/dill00500.html
K.J. Dillon,West,Virginia,1,2016,2016,5,https://www.profootballarchives.com/players/d/dill00585.html
Terry Dillon,Montana,1,1963,1963,7,6,https://www.profootballarchives.com/players/d/dill00800.html
Steve Dils,Stanford,11,1979,1988,106,27,https://www.profootballarchives.com/players/d/dils00200.html
Bucky Dilts,Georgia,3,1977,1979,46,0,https://www.profootballarchives.com/players/d/dilt00200.html
Anthony Dilweg,Duke,2,1989,1990,10,7,https://www.profootballarchives.com/players/d/dilw00200.html
Lavern Dilweg,Marquette,9,1926,1934,107,72,https://www.profootballarchives.com/players/d/dilw00400.html
Jayson DiManche,Southern,Illinois,3,2013,2015,29,https://www.profootballarchives.com/players/d/dima00380.html
Babe Dimancheff,Butler;,Purdue,7,1945,1952,60,https://www.profootballarchives.com/players/d/dima00400.html
Patrick DiMarco,South,Carolina,8,2012,2019,115,https://www.profootballarchives.com/players/d/dima00450.html
Don Dimmick,Dartmouth;,Bethany,1,1926,1926,2,https://www.profootballarchives.com/players/d/dimi00125.html
Tony DiMidio,West,Chester,2,1966,1967,26,https://www.profootballarchives.com/players/d/dimi00200.html
Tom Dimitroff,Miami,(Ohio),1,1960,1960,3,https://www.profootballarchives.com/players/d/dimi00400.html
Rich Dimler,Southern,California,2,1979,1980,15,https://www.profootballarchives.com/players/d/diml00200.html
Tom Dimmick,Houston,2,1956,1960,25,7,https://www.profootballarchives.com/players/d/dimm00400.html
Ryan D'Imperio,Rutgers,1,2011,2011,12,1,https://www.profootballarchives.com/players/d/dimp00200.html
Charles Dimry,Nevada-Las,Vegas,12,1988,1999,183,https://www.profootballarchives.com/players/d/dimr00200.html
Victor Dimukeje,Duke,4,2021,2024,55,8,https://www.profootballarchives.com/players/d/dimu00100.html
Gennaro DiNapoli,Virginia,Tech,4,1999,2003,39,https://www.profootballarchives.com/players/d/dina00200.html
Adrian Dingle,Clemson,5,2000,2004,70,22,https://www.profootballarchives.com/players/d/ding00050.html
Antonio Dingle,Virginia,2,1999,1999,9,0,https://www.profootballarchives.com/players/d/ding00100.html
Mike Dingle,South,Carolina,1,1991,1991,8,https://www.profootballarchives.com/players/d/ding00200.html
Nate Dingle,Cincinnati,3,1995,1997,17,0,https://www.profootballarchives.com/players/d/ding00400.html
Tom Dinkel,Kansas,7,1978,1985,102,32,https://www.profootballarchives.com/players/d/dink00200.html
Darnell Dinkins,Pittsburgh,8,2002,2009,89,15,https://www.profootballarchives.com/players/d/dink00330.html
Howard Dinkins,Florida,State,1,1993,1993,3,https://www.profootballarchives.com/players/d/dink00400.html
Bob Dinsmore,Princeton,1,1926,1926,9,3,https://www.profootballarchives.com/players/d/dins00200.html
Ben DiNucci,Pittsburgh;,James,Madison,1,2020,2020,https://www.profootballarchives.com/players/d/dinu00100.html
Terry Dion,Oregon,1,1980,1980,9,2,https://www.profootballarchives.com/players/d/dion00200.html
Jerry Diorio,Michigan,1,1987,1987,2,0,https://www.profootballarchives.com/players/d/dior00200.html
Ray DiPierro,Ohio,State,2,1950,1951,17,https://www.profootballarchives.com/players/d/dipi00200.html
Johnnie Dirden,Sam,Houston,State,3,1978,1981,https://www.profootballarchives.com/players/d/dird00200.html
Fred DiRenzo,New,Haven,1,1987,1987,1,https://www.profootballarchives.com/players/d/dire00200.html
J.D. DiRenzo,Sacred,Heart;,Rutgers,1,2023,2023,https://www.profootballarchives.com/players/d/dire00300.html
Bob DiRIco,Kutztown,1,1987,1987,3,1,https://www.profootballarchives.com/players/d/diri00200.html
Mike Dirks,Wyoming,4,1968,1971,43,0,https://www.profootballarchives.com/players/d/dirk00200.html
Tony Discenzo,Michigan,State,2,1960,1960,8,https://www.profootballarchives.com/players/d/disc00200.html
Leo Disend,Albright,3,1938,1940,27,18,https://www.profootballarchives.com/players/d/dise00200.html
Chris Dishman,Nebraska,8,1997,2004,98,59,https://www.profootballarchives.com/players/d/dish00100.html
Cris Dishman,Purdue,13,1988,2000,199,167,https://www.profootballarchives.com/players/d/dish00200.html
Will Dissly,Washington,7,2018,2024,87,77,https://www.profootballarchives.com/players/d/diss00200.html
Mike Ditka,Pittsburgh,12,1961,1972,158,119,https://www.profootballarchives.com/players/d/ditk00200.html
John Dittrich,Wisconsin,4,1956,1961,47,19,https://www.profootballarchives.com/players/d/ditt00200.html
Lamar Divens,Vanderbilt;,Tennessee,State,2,2008,2010,https://www.profootballarchives.com/players/d/dive00200.html
Joe DiVito,Boston,College,1,1968,1968,3,https://www.profootballarchives.com/players/d/divi00200.html
Ahmad Dixon,Baylor,1,2014,2014,5,0,https://www.profootballarchives.com/players/d/dixo00150.html
Al Dixon,Iowa,State,9,1977,1984,79,https://www.profootballarchives.com/players/d/dixo00200.html
Andre' Dixon,Northeastern,1,1999,1999,4,0,https://www.profootballarchives.com/players/d/dixo00230.html
Anthony Dixon,Mississippi,State,6,2010,2015,96,https://www.profootballarchives.com/players/d/dixo00240.html
Antonio Dixon,Miami,(Florida),5,2009,2012,38,https://www.profootballarchives.com/players/d/dixo00250.html
Brandon Dixon,Joliet,JC;,Northwest,Missouri,State,2,https://www.profootballarchives.com/players/d/dixo00280.html
Brian Dixon,Joliet,JC;,Northwest,Missouri,State,3,https://www.profootballarchives.com/players/d/dixo00290.html
Cal Dixon,Florida,5,1992,1996,66,12,https://www.profootballarchives.com/players/d/dixo00300.html
David Dixon,Ricks,JC;,Arizona,State,11,1994,https://www.profootballarchives.com/players/d/dixo00350.html
Dennis Dixon,Oregon,3,2008,2010,4,3,https://www.profootballarchives.com/players/d/dixo00370.html
De'Shaan Dixon,Norfolk,State,1,2022,2022,3,https://www.profootballarchives.com/players/d/dixo00372.html
Dwayne Dixon,Florida,2,1984,1987,12,0,https://www.profootballarchives.com/players/d/dixo00400.html
Ernest Dixon,South,Carolina,6,1994,1998,66,https://www.profootballarchives.com/players/d/dixo00500.html
Floyd Dixon,Stephen,F.,Austin,State,7,1986,https://www.profootballarchives.com/players/d/dixo00600.html
Gerald Dixon,Garden,City,CC;,South,Carolina,9,https://www.profootballarchives.com/players/d/dixo00900.html
Hanford Dixon,Southern,Mississippi,9,1981,1989,131,https://www.profootballarchives.com/players/d/dixo01000.html
Hewritt Dixon,Florida,A&M,8,1963,1970,98,https://www.profootballarchives.com/players/d/dixo01200.html
James Dixon,Cisco,JC;,Houston,3,1989,1991,https://www.profootballarchives.com/players/d/dixo01300.html
Joe Dixon,Tulsa,1,1987,1987,2,0,https://www.profootballarchives.com/players/d/dixo01380.html
Kenneth Dixon,Louisiana,Tech,2,2016,2018,18,https://www.profootballarchives.com/players/d/dixo01425.html
Marcus Dixon,Hampton,3,2010,2012,22,4,https://www.profootballarchives.com/players/d/dixo01470.html
Mark Dixon,Virginia,5,1998,2002,62,60,https://www.profootballarchives.com/players/d/dixo01500.html
Randy Dixon,Pittsburgh,9,1987,1995,118,110,https://www.profootballarchives.com/players/d/dixo01600.html
Rich Dixon,California,1,1983,1983,14,0,https://www.profootballarchives.com/players/d/dixo01800.html
Rickey Dixon,Oklahoma,6,1988,1993,82,32,https://www.profootballarchives.com/players/d/dixo02000.html
Riley Dixon,Syracuse,9,2016,2024,148,0,https://www.profootballarchives.com/players/d/dixo02100.html
Ron Dixon,Itawamba,CC;,West,Georgia;,Lambuth,3,https://www.profootballarchives.com/players/d/dixo02170.html
Ronnie Dixon,Cincinnati,5,1993,1998,43,17,https://www.profootballarchives.com/players/d/dixo02200.html
Titus Dixon,Troy,2,1989,1989,4,0,https://www.profootballarchives.com/players/d/dixo02400.html
Tony Dixon,Alabama,4,2001,2004,56,15,https://www.profootballarchives.com/players/d/dixo02650.html
Travell Dixon,Eastern,Arizona,JC;,Washington,1,2016,https://www.profootballarchives.com/players/d/dixo02675.html
Zachary Dixon,Dean,JC;,Temple,9,1979,1984,https://www.profootballarchives.com/players/d/dixo02800.html
Jordon Dizon,Colorado,2,2008,2009,28,0,https://www.profootballarchives.com/players/d/dizo00200.html
Dinger Doane,Tufts,9,1920,1927,64,39,https://www.profootballarchives.com/players/d/doan00200.html
Herbie Dobbins,Mount,San,Antonio,JC;,San,Diego,https://www.profootballarchives.com/players/d/dobb00200.html
J.K. Dobbins,Ohio,State,4,2020,2024,37,https://www.profootballarchives.com/players/d/dobb00250.html
Ollie Dobbins,Morgan,State,1,1964,1964,14,https://www.profootballarchives.com/players/d/dobb00400.html
Tim Dobbins,Copiah-Lincoln,CC;,Iowa,State,8,2006,https://www.profootballarchives.com/players/d/dobb00500.html
Demarcus Dobbs,Georgia,6,2011,2015,60,0,https://www.profootballarchives.com/players/d/dobb00750.html
Glenn Dobbs,Tulsa,5,1946,1949,53,45,https://www.profootballarchives.com/players/d/dobb00800.html
Joshua Dobbs,Tennessee,6,2018,2024,23,15,https://www.profootballarchives.com/players/d/dobb00900.html
Dick Dobeleit,Ohio,State,2,1925,1926,12,https://www.profootballarchives.com/players/d/dobe00200.html
Bob Dobelstein,Tennessee,4,1946,1949,42,38,https://www.profootballarchives.com/players/d/dobe00400.html
Conrad Dobler,Wyoming,10,1972,1981,129,125,https://www.profootballarchives.com/players/d/dobl00200.html
