Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
Brent Johnson,Tennessee-Chattanooga,1,1987,1987,3,0,https://www.profootballarchives.com/players/j/john05000.html
Brian Johnson,Virginia,Tech,2,2021,2021,7,https://www.profootballarchives.com/players/j/john05091.html
Bruce Johnson,Miami,(Florida),2,2009,2010,22,https://www.profootballarchives.com/players/j/john05110.html
Bryan Johnson,Boise,State,6,2000,2005,68,https://www.profootballarchives.com/players/j/john05150.html
Bryant Johnson,Penn,State,9,2003,2011,139,https://www.profootballarchives.com/players/j/john05160.html
Buddy Johnson,Texas,A&M,3,2021,2024,21,https://www.profootballarchives.com/players/j/john05181.html
Butch Johnson,UC,Riverside,10,1976,1985,144,https://www.profootballarchives.com/players/j/john05200.html
Byron Johnson,Baylor,1,1987,1987,3,3,https://www.profootballarchives.com/players/j/john05400.html
Cade Johnson,South,Dakota,State,1,2022,2022,https://www.profootballarchives.com/players/j/john05420.html
Caleb Johnson,Houston,Baptist,4,2021,2024,65,https://www.profootballarchives.com/players/j/john05425.html
Calvin Johnson,Georgia,Tech,9,2007,2015,135,https://www.profootballarchives.com/players/j/john05500.html
Cam Johnson,Virginia,5,2012,2016,28,9,https://www.profootballarchives.com/players/j/john05510.html
Carl Johnson,Phoenix,JC;,Nebraska,2,1972,1973,https://www.profootballarchives.com/players/j/john05600.html
Carroll Johnson,Northwestern,1,1920,1920,3,3,https://www.profootballarchives.com/players/j/john05800.html
Cecil Johnson,Paris,JC,2,1943,1944,16,https://www.profootballarchives.com/players/j/john06000.html
Cecil Johnson,Pittsburgh,9,1977,1985,111,90,https://www.profootballarchives.com/players/j/john06200.html
Cedric Johnson,Mississippi,1,2024,2024,9,0,https://www.profootballarchives.com/players/j/john06301.html
Chad Johnson,Langston;,Santa,Monica,JC;,Oregon,State,https://www.profootballarchives.com/players/j/john06400.html
Charles Johnson,Grambling,State,3,1979,1981,25,https://www.profootballarchives.com/players/j/john06600.html
Charles Johnson,Maryland,3,1979,1983,45,34,https://www.profootballarchives.com/players/j/john06800.html
Charles Johnson,Colorado,9,1994,2002,133,87,https://www.profootballarchives.com/players/j/john06900.html
Charles Johnson,Georgia,11,2007,2017,143,114,https://www.profootballarchives.com/players/j/john06950.html
Charles Johnson,Antelope,Valley,JC;,Eastern,Kentucky;,Grand,https://www.profootballarchives.com/players/j/john06951.html
Charley Johnson,Schreiner,Institute,JC;,New,Mexico,State,https://www.profootballarchives.com/players/j/john07000.html
Charlie Johnson,Louisville,3,1966,1968,29,3,https://www.profootballarchives.com/players/j/john07100.html
Charlie Johnson,Tyler,JC;,Colorado,8,1977,1984,https://www.profootballarchives.com/players/j/john07200.html
Charlie Johnson,Oklahoma,State,9,2006,2014,134,https://www.profootballarchives.com/players/j/john07210.html
Chris Johnson,San,Diego,State,1,1996,1996,https://www.profootballarchives.com/players/j/john07300.html
Chris Johnson,Millersville,1,1987,1987,2,0,https://www.profootballarchives.com/players/j/john07400.html
Chris Johnson,East,Carolina,10,2008,2017,130,https://www.profootballarchives.com/players/j/john07410.html
Chris Johnson,Blinn,JC;,Louisville,7,2005,2012,https://www.profootballarchives.com/players/j/john07440.html
Chuck Johnson,Texas,1,1992,1992,16,0,https://www.profootballarchives.com/players/j/john07450.html
Chuckie Johnson,Auburn,1,1993,1993,5,0,https://www.profootballarchives.com/players/j/john07500.html
Clyde Johnson,Kentucky,3,1946,1948,31,1,https://www.profootballarchives.com/players/j/john07600.html
Clyde Johnson,Kansas,State,1,1997,1997,15,https://www.profootballarchives.com/players/j/john07900.html
Collin Johnson,Texas,4,2020,2024,38,0,https://www.profootballarchives.com/players/j/john07960.html
Cornelius Johnson,Virginia,Union,6,1968,1973,74,https://www.profootballarchives.com/players/j/john08000.html
Curley Johnson,Houston,10,1960,1969,129,6,https://www.profootballarchives.com/players/j/john08100.html
Curtis Johnson,Toledo,9,1970,1978,125,113,https://www.profootballarchives.com/players/j/john08200.html
Curtis Johnson,Morrisville,State;,Clark,Atlanta,2,2008,https://www.profootballarchives.com/players/j/john08260.html
Damaris Johnson,Tulsa,4,2012,2015,44,9,https://www.profootballarchives.com/players/j/john08300.html
Damian Johnson,Kansas,State,5,1986,1990,54,https://www.profootballarchives.com/players/j/john08400.html
Damone Johnson,Cal,Poly,(San,Luis,Obispo),7,https://www.profootballarchives.com/players/j/john08600.html
Dan Johnson,Golden,Valley,Lutheran,JC;,Iowa,State,https://www.profootballarchives.com/players/j/john08800.html
Danny Johnson,Tennessee,State,1,1978,1978,3,https://www.profootballarchives.com/players/j/john09000.html
Danny Johnson,Southern,University,6,2018,2023,66,https://www.profootballarchives.com/players/j/john09001.html
Darcy Johnson,Central,Florida,4,2006,2010,34,https://www.profootballarchives.com/players/j/john09030.html
Darius Johnson,Southern,Methodist,1,2013,2013,10,https://www.profootballarchives.com/players/j/john09040.html
Darrius Johnson,Oklahoma,5,1996,2003,63,4,https://www.profootballarchives.com/players/j/john09100.html
Darryl Johnson,North,Carolina,A&T,State,4,2019,https://www.profootballarchives.com/players/j/john09176.html
Daryl Johnson,Morgan,State,3,1968,1970,42,https://www.profootballarchives.com/players/j/john09200.html
David Johnson,Alabama,1,1987,1987,1,0,https://www.profootballarchives.com/players/j/john09400.html
David Johnson,Arkansas,State,7,2009,2016,98,https://www.profootballarchives.com/players/j/john09460.html
David Johnson,Northern,Iowa,8,2015,2022,92,https://www.profootballarchives.com/players/j/john09461.html
Demetrious Johnson,Missouri,5,1983,1987,65,39,https://www.profootballarchives.com/players/j/john09600.html
Dennis Johnson,Delaware,5,1974,1978,65,37,https://www.profootballarchives.com/players/j/john09800.html
Dennis Johnson,Mississippi,State,3,1978,1980,21,https://www.profootballarchives.com/players/j/john10000.html
Dennis Johnson,Southern,California,7,1980,1985,85,https://www.profootballarchives.com/players/j/john10200.html
Dennis Johnson,Kentucky,3,2002,2004,29,10,https://www.profootballarchives.com/players/j/john10300.html
Dennis Johnson,Arkansas,1,2013,2013,8,1,https://www.profootballarchives.com/players/j/john10301.html
D'Ernest Johnson,South,Florida,6,2019,2024,95,https://www.profootballarchives.com/players/j/john10375.html
Derrick Johnson,Washington,3,2005,2006,19,5,https://www.profootballarchives.com/players/j/john10400.html
Derrick Johnson,Texas,14,2005,2018,188,170,https://www.profootballarchives.com/players/j/john10410.html
Desjuan Johnson,Toledo,2,2023,2024,21,0,https://www.profootballarchives.com/players/j/john10415.html
Dick Johnson,Minnesota,1,1963,1963,5,0,https://www.profootballarchives.com/players/j/john10480.html
Diontae Johnson,Toledo,8,2019,2024,89,75,https://www.profootballarchives.com/players/j/john10525.html
Dirk Johnson,Northern,Colorado,8,2002,2009,80,https://www.profootballarchives.com/players/j/john10540.html
D.J. Johnson,Kentucky,9,1989,1996,117,90,https://www.profootballarchives.com/players/j/john10550.html
D.J. Johnson,Iowa,1,2005,2005,8,0,https://www.profootballarchives.com/players/j/john10560.html
D.J. Johnson,Missouri;,Jackson,State,3,2009,2012,https://www.profootballarchives.com/players/j/john10570.html
D.J. Johnson,Miami,(Florida);,Oregon,2,2023,2024,https://www.profootballarchives.com/players/j/john10571.html
Don Johnson,Northwestern,1,1942,1942,1,0,https://www.profootballarchives.com/players/j/john10600.html
Don Johnson,Bakersfield,CC;,California,3,1953,1955,https://www.profootballarchives.com/players/j/john10800.html
Donnell Johnson,Johnson,C.,Smith,1,1993,1993,https://www.profootballarchives.com/players/j/john10900.html
Dontae Johnson,North,Carolina,State,10,2014,2022,https://www.profootballarchives.com/players/j/john10913.html
Doug Johnson,Florida,5,2000,2004,25,11,https://www.profootballarchives.com/players/j/john10930.html
Duke Johnson,Miami,(Florida),8,2015,2022,97,https://www.profootballarchives.com/players/j/john10945.html
Dustin Johnson,Brigham,Young,1,1999,1999,1,https://www.profootballarchives.com/players/j/john10950.html
Dwight Johnson,Baylor,2,2000,2002,14,2,https://www.profootballarchives.com/players/j/john10970.html
Dyontae Johnson,Toledo,1,2024,2024,2,0,https://www.profootballarchives.com/players/j/john10972.html
Earl Johnson,South,Carolina,2,1985,1987,5,https://www.profootballarchives.com/players/j/john11000.html
Ed Johnson,Penn,State,4,2007,2010,33,https://www.profootballarchives.com/players/j/john11100.html
Eddie Johnson,Louisville,10,1981,1990,148,70,https://www.profootballarchives.com/players/j/john11200.html
Eddie Johnson,Orange,Coast,JC;,Idaho,State,1,https://www.profootballarchives.com/players/j/john11450.html
Ellis Johnson,Southeastern,Louisiana,2,1965,1966,28,https://www.profootballarchives.com/players/j/john11600.html
Ellis Johnson,Florida,10,1995,2004,149,89,https://www.profootballarchives.com/players/j/john11700.html
Eric Johnson,Washington,State,3,1977,1979,38,https://www.profootballarchives.com/players/j/john11800.html
Eric Johnson,Nebraska,6,2000,2005,74,2,https://www.profootballarchives.com/players/j/john11820.html
Eric Johnson,Yale,5,2001,2007,71,59,https://www.profootballarchives.com/players/j/john11830.html
Eric Johnson,Missouri,State,3,2022,2024,39,https://www.profootballarchives.com/players/j/john11871.html
Essex Johnson,Grambling,State,9,1968,1976,112,https://www.profootballarchives.com/players/j/john12000.html
Ezra Johnson,Morris,Brown,15,1977,1991,192,https://www.profootballarchives.com/players/j/john12200.html
Farnham Johnson,Wisconsin;,Michigan;,Wisconsin,1,1948,1948,https://www.profootballarchives.com/players/j/john12300.html
Filmel Johnson,Illinois,1,1995,1995,2,0,https://www.profootballarchives.com/players/j/john12400.html
Flip Johnson,McNeese,State,2,1988,1989,27,https://www.profootballarchives.com/players/j/john12500.html
Fred Johnson,Florida,6,2019,2024,62,14,https://www.profootballarchives.com/players/j/john12851.html
Garrett Johnson,Illinois,1,2000,2000,8,2,https://www.profootballarchives.com/players/j/john12950.html
Gartrell Johnson,Colorado,State,2,2009,2010,19,https://www.profootballarchives.com/players/j/john12980.html
Gary Johnson,Grambling,State,12,1975,1985,157,https://www.profootballarchives.com/players/j/john13000.html
Gene Johnson,Cincinnati,4,1959,1961,30,17,https://www.profootballarchives.com/players/j/john13400.html
George Johnson,Rutgers,7,2011,2017,45,5,https://www.profootballarchives.com/players/j/john13510.html
Gil Johnson,Southern,Methodist,1,1949,1949,8,https://www.profootballarchives.com/players/j/john13600.html
Gilvanni Johnson,Michigan,1,1987,1987,3,0,https://www.profootballarchives.com/players/j/john13800.html
Glenn Johnson,Arizona,State,2,1948,1949,18,https://www.profootballarchives.com/players/j/john14000.html
Greg Johnson,Florida,State,2,1977,1977,7,https://www.profootballarchives.com/players/j/john14200.html
Greg Johnson,Oklahoma,1,1988,1988,1,0,https://www.profootballarchives.com/players/j/john14400.html
Gregg Johnson,Oklahoma,State,5,1981,1987,64,https://www.profootballarchives.com/players/j/john14600.html
Harvey Johnson,William,&,Mary,5,1946,1951,https://www.profootballarchives.com/players/j/john14800.html
Henry Johnson,Georgia,Tech,4,1980,1983,46,https://www.profootballarchives.com/players/j/john15000.html
Herb Johnson,Army,1,1954,1954,11,3,https://www.profootballarchives.com/players/j/john15200.html
Herbert Johnson,Missouri,1,1987,1987,3,0,https://www.profootballarchives.com/players/j/john15400.html
Holbert Johnson,Los,Angeles,Valley,JC;,New,Mexico,https://www.profootballarchives.com/players/j/john15600.html
Howard Johnson,Georgia,2,1940,1941,21,1,https://www.profootballarchives.com/players/j/john15650.html
Isaiah Johnson,Georgia,Tech,4,2015,2018,12,https://www.profootballarchives.com/players/j/john15690.html
Isaiah Johnson,Western,Carolina;,Iowa,Western,CC;,Kansas;,https://www.profootballarchives.com/players/j/john15691.html
Isaiah Johnson,Houston,2,2019,2020,19,0,https://www.profootballarchives.com/players/j/john15692.html
Jack Johnson,Utah,7,1934,1940,76,63,https://www.profootballarchives.com/players/j/john15700.html
Jack Johnson,Miami,(Florida),6,1957,1961,45,https://www.profootballarchives.com/players/j/john15725.html
Jakob Johnson,Tennessee,6,2019,2024,70,38,https://www.profootballarchives.com/players/j/john15735.html
Jaleel Johnson,Iowa,8,2017,2023,85,25,https://www.profootballarchives.com/players/j/john15740.html
Jamar Johnson,Indiana,1,2021,2021,3,0,https://www.profootballarchives.com/players/j/john15775.html
James Johnson,Orange,Coast,JC;,San,Diego,State,https://www.profootballarchives.com/players/j/john15800.html
James Johnson,Blinn,JC;,Kansas,State,1,2008,https://www.profootballarchives.com/players/j/john15820.html
James-Michael Johnson,Nevada-Reno,6,2012,2015,48,18,https://www.profootballarchives.com/players/j/john15985.html
Jaquan Johnson,Miami,(Florida),4,2019,2022,60,https://www.profootballarchives.com/players/j/john15988.html
Jarret Johnson,Alabama,12,2003,2014,184,132,https://www.profootballarchives.com/players/j/john16000.html
Jason Johnson,Illinois,State,2,1988,1989,22,https://www.profootballarchives.com/players/j/john16050.html
Jason Johnson,Kansas,State,2,1998,1999,30,https://www.profootballarchives.com/players/j/john16100.html
Jay Johnson,Texas,A&M-Commerce,2,1969,1970,8,https://www.profootballarchives.com/players/j/john16200.html
Jaylen Johnson,Georgia;,East,Carolina,1,2024,2024,https://www.profootballarchives.com/players/j/john16261.html
Jaylon Johnson,Utah,5,2020,2024,70,70,https://www.profootballarchives.com/players/j/john16263.html
Jaymar Johnson,Jackson,State,2,2009,2011,7,https://www.profootballarchives.com/players/j/john16270.html
Jeremi Johnson,Indiana;,Western,Kentucky,6,2003,2009,https://www.profootballarchives.com/players/j/john16390.html
Jeremiah Johnson,Oregon,1,2011,2011,8,0,https://www.profootballarchives.com/players/j/john16400.html
Jermaine Johnson,Independence,CC;,Georgia;,Florida,State,3,https://www.profootballarchives.com/players/j/john16408.html
Jerome Johnson,West,Los,Angeles,JC;,Nevada-Reno,1,https://www.profootballarchives.com/players/j/john16420.html
Jeron Johnson,Boise,State,6,2011,2016,64,https://www.profootballarchives.com/players/j/john16425.html
Jerry Johnson,Morningside,3,1921,1922,10,7,https://www.profootballarchives.com/players/j/john16440.html
Jerry Johnson,Florida,State,1,2001,2001,9,https://www.profootballarchives.com/players/j/john16500.html
Jesse Johnson,Colorado,4,1980,1983,45,5,https://www.profootballarchives.com/players/j/john16600.html
Jim Johnson,South,Carolina,State,1,1969,1969,https://www.profootballarchives.com/players/j/john16670.html
Jimmie Johnson,Howard,10,1989,1998,118,34,https://www.profootballarchives.com/players/j/john16700.html
Jimmy Johnson,Santa,Monica,JC;,UCLA,16,1961,https://www.profootballarchives.com/players/j/john16800.html
J.J. Johnson,East,Mississippi,CC;,Mississippi,State,3,https://www.profootballarchives.com/players/j/john16950.html
Joe Johnson,Mississippi,1,1948,1948,11,0,https://www.profootballarchives.com/players/j/john17000.html
Joe Johnson,Boston,College,7,1954,1961,67,https://www.profootballarchives.com/players/j/john17200.html
Joe Johnson,Notre,Dame,4,1989,1992,47,https://www.profootballarchives.com/players/j/john17300.html
Joe Johnson,Louisville,9,1994,2003,117,115,https://www.profootballarchives.com/players/j/john17400.html
John Johnson,Indiana,7,1963,1969,86,17,https://www.profootballarchives.com/players/j/john17500.html
John Johnson,Clemson,5,1991,1995,46,14,https://www.profootballarchives.com/players/j/john17550.html
John Johnson,Boston,College,8,2017,2024,105,https://www.profootballarchives.com/players/j/john17560.html
John Henry,Johnson,St.,Mary's,(California);,Arizona,State,https://www.profootballarchives.com/players/j/john17600.html
Johnnie Johnson,Texas,10,1980,1989,124,108,https://www.profootballarchives.com/players/j/john17800.html
Johnny Johnson,San,Jose,State,5,1990,1994,https://www.profootballarchives.com/players/j/john17900.html
Johnny Johnson,Oregon,2,2022,2023,2,0,https://www.profootballarchives.com/players/j/john17911.html
Josh Johnson,San,Diego,10,2009,2024,45,https://www.profootballarchives.com/players/j/john17920.html
Josh Johnson,Purdue,1,2016,2016,8,0,https://www.profootballarchives.com/players/j/john17921.html
Josh Johnson,Mississippi,Gulf,Coast,CC;,Coahoma,CC;,https://www.profootballarchives.com/players/j/john17922.html
Jovon Johnson,Iowa,1,2006,2006,2,0,https://www.profootballarchives.com/players/j/john17930.html
J.R. Johnson,Syracuse,2,2002,2002,5,0,https://www.profootballarchives.com/players/j/john17940.html
Juwan Johnson,Penn,State;,Oregon,5,2020,2024,https://www.profootballarchives.com/players/j/john17972.html
Kameron Johnson,Barton,1,2024,2024,5,0,https://www.profootballarchives.com/players/j/john17976.html
Keelan Johnson,Arizona,State,1,2013,2013,2,https://www.profootballarchives.com/players/j/john17980.html
KeeSean Johnson,Fresno,State,2,2019,2020,18,https://www.profootballarchives.com/players/j/john17984.html
Kelley Johnson,Los,Angeles,Valley,JC;,Colorado,1,https://www.profootballarchives.com/players/j/john18000.html
Ken Johnson,Indiana,7,1971,1977,79,37,https://www.profootballarchives.com/players/j/john18100.html
Ken Johnson,Knoxville,7,1979,1987,76,25,https://www.profootballarchives.com/players/j/john18300.html
Ken Johnson,Florida,A&M,3,1989,1990,9,https://www.profootballarchives.com/players/j/john18400.html
Kenny Johnson,Miami,(Florida),1,1979,1979,9,https://www.profootballarchives.com/players/j/john18800.html
Kenny Johnson,Mississippi,State,1,1987,1987,12,https://www.profootballarchives.com/players/j/john19000.html
Kenny Johnson,Mississippi,State,11,1980,1989,127,https://www.profootballarchives.com/players/j/john19200.html
Kermit Johnson,UCLA,2,1975,1976,22,1,https://www.profootballarchives.com/players/j/john19300.html
Kerryon Johnson,Auburn,4,2018,2021,35,16,https://www.profootballarchives.com/players/j/john19360.html
Keshon Johnson,Fresno,CC;,Arizona,4,1993,1995,https://www.profootballarchives.com/players/j/john19400.html
Kevin Johnson,Los,Angeles,Harbor,JC;,Texas,Southern,https://www.profootballarchives.com/players/j/john19500.html
Kevin Johnson,Syracuse,8,1999,2005,101,79,https://www.profootballarchives.com/players/j/john19520.html
Kevin Johnson,Wake,Forest,6,2015,2020,64,https://www.profootballarchives.com/players/j/john19530.html
Keyshawn Johnson,West,Los,Angeles,JC;,Southern,California,https://www.profootballarchives.com/players/j/john19550.html
Knute Johnson,Muhlenberg,1,1926,1926,2,0,https://www.profootballarchives.com/players/j/john19600.html
Kyle Johnson,Syracuse,4,2004,2007,45,24,https://www.profootballarchives.com/players/j/john19630.html
Kyron Johnson,Kansas,2,2022,2023,22,0,https://www.profootballarchives.com/players/j/john19635.html
Landon Johnson,Purdue,7,2004,2010,101,64,https://www.profootballarchives.com/players/j/john19690.html
Lane Johnson,Kilgore,JC;,Oklahoma,12,2013,2024,https://www.profootballarchives.com/players/j/john19695.html
Larry Johnson,Haskell,Indian,8,1933,1944,54,https://www.profootballarchives.com/players/j/john19700.html
Larry Johnson,Penn,State,10,2003,2011,85,https://www.profootballarchives.com/players/j/john19730.html
Lawrence Johnson,Wisconsin,9,1979,1987,96,26,https://www.profootballarchives.com/players/j/john19800.html
Lee Johnson,Brigham,Young,21,1985,2002,259,https://www.profootballarchives.com/players/j/john20200.html
Len Johnson,Syracuse,1,1926,1926,1,1,https://www.profootballarchives.com/players/j/john20400.html
Len Johnson,St.,Cloud,State,1,1970,1970,https://www.profootballarchives.com/players/j/john20600.html
Leo Johnson,Tennessee,State,2,1969,1970,21,https://www.profootballarchives.com/players/j/john20800.html
Leon Johnson,Columbia,1,1929,1929,5,2,https://www.profootballarchives.com/players/j/john21000.html
Leon Johnson,North,Carolina,7,1997,2003,74,https://www.profootballarchives.com/players/j/john21050.html
Leonard Johnson,Iowa,State,7,2012,2018,83,https://www.profootballarchives.com/players/j/john21061.html
LeShon Johnson,Northeastern,Oklahoma,A&M,JC;,Northern,Illinois,https://www.profootballarchives.com/players/j/john21100.html
Levi Johnson,Texas,A&M-Kingsville,5,1973,1977,59,https://www.profootballarchives.com/players/j/john21200.html
Lonnie Johnson,Florida,State,6,1994,1999,88,https://www.profootballarchives.com/players/j/john21500.html
Lonnie Johnson,Garden,City,CC;,Kentucky,6,2019,https://www.profootballarchives.com/players/j/john21501.html
Lorne Johnson,Temple,1,1934,1934,1,0,https://www.profootballarchives.com/players/j/john21600.html
Lyndon Johnson,Holmes,CC;,Cincinnati,1,2018,2018,https://www.profootballarchives.com/players/j/john21625.html
Malcolm Johnson,Notre,Dame,3,1999,2000,11,https://www.profootballarchives.com/players/j/john21640.html
Malcolm Johnson,Mississippi,State,2,2015,2016,19,https://www.profootballarchives.com/players/j/john21641.html
Manuel Johnson,Oklahoma,1,2010,2010,2,0,https://www.profootballarchives.com/players/j/john21650.html
Marcus Johnson,Mississippi,5,2005,2009,53,18,https://www.profootballarchives.com/players/j/john21690.html
Marcus Johnson,Texas,6,2017,2022,55,19,https://www.profootballarchives.com/players/j/john21691.html
Mario Johnson,Missouri,2,1992,1993,20,0,https://www.profootballarchives.com/players/j/john21700.html
Mark Johnson,Missouri,3,1975,1977,31,3,https://www.profootballarchives.com/players/j/john21800.html
Mark Johnson,Cisco,JC;,Western,Kentucky,1,1987,https://www.profootballarchives.com/players/j/john22000.html
Marquis Johnson,Alabama,2,2010,2011,5,0,https://www.profootballarchives.com/players/j/john22100.html
Marshall Johnson,Houston,3,1975,1978,32,1,https://www.profootballarchives.com/players/j/john22200.html
Marv Johnson,San,Jose,State,4,1951,1953,https://www.profootballarchives.com/players/j/john22400.html
Maurice Johnson,Temple,4,1991,1994,55,21,https://www.profootballarchives.com/players/j/john22500.html
Melvin Johnson,Kentucky,4,1995,1998,50,27,https://www.profootballarchives.com/players/j/john22600.html
Michael Johnson,Georgia,Tech,10,2009,2018,155,https://www.profootballarchives.com/players/j/john22640.html
Michael Johnson,Tyler,JC;,Arizona,4,2007,2010,https://www.profootballarchives.com/players/j/john22660.html
Micah Johnson,Kentucky,1,2010,2010,1,0,https://www.profootballarchives.com/players/j/john22690.html
Mike Johnson,Kansas,4,1966,1969,54,20,https://www.profootballarchives.com/players/j/john22700.html
Mike Johnson,Arizona,Western,JC;,Illinois,1,1984,https://www.profootballarchives.com/players/j/john22800.html
Mike Johnson,Virginia,Tech,10,1986,1995,144,https://www.profootballarchives.com/players/j/john23000.html
Mike Johnson,Alabama,2,2011,2012,18,1,https://www.profootballarchives.com/players/j/john23010.html
Mitch Johnson,Los,Angeles,State;,UCLA,6,1965,https://www.profootballarchives.com/players/j/john23200.html
M.L. Johnson,Hawaii,3,1987,1989,37,9,https://www.profootballarchives.com/players/j/john23400.html
Monte Johnson,Nebraska,7,1973,1979,99,69,https://www.profootballarchives.com/players/j/john23600.html
Nate Johnson,Illinois,5,1946,1950,65,64,https://www.profootballarchives.com/players/j/john23800.html
Nate Johnson,Mott,CC;,Hillsdale,1,1980,1980,https://www.profootballarchives.com/players/j/john24000.html
Nate Johnson,Texas,Southern,1,1987,1987,1,https://www.profootballarchives.com/players/j/john24200.html
Nazeeh Johnson,Marshall,2,2022,2024,27,6,https://www.profootballarchives.com/players/j/john24210.html
Nico Johnson,Alabama,3,2013,2015,18,3,https://www.profootballarchives.com/players/j/john24330.html
Norm Johnson,UCLA,18,1982,1999,273,0,https://www.profootballarchives.com/players/j/john24400.html
Olrick Johnson,Florida,A&M,3,1999,2000,20,https://www.profootballarchives.com/players/j/john24450.html
Oscar Johnson,Vermont,2,1924,1926,7,2,https://www.profootballarchives.com/players/j/john24600.html
Paris Johnson,Ohio,State,2,2023,2024,31,https://www.profootballarchives.com/players/j/john24701.html
Pat Johnson,Purdue,1,1995,1995,14,0,https://www.profootballarchives.com/players/j/john24800.html
Pat Johnson,Oregon,7,1998,2005,70,23,https://www.profootballarchives.com/players/j/john24850.html
Patrick Johnson,Tulane,5,2021,2024,61,2,https://www.profootballarchives.com/players/j/john24860.html
Pepper Johnson,Ohio,State,13,1986,1998,193,https://www.profootballarchives.com/players/j/john24900.html
Pete Johnson,Ohio,State,9,1977,1984,110,https://www.profootballarchives.com/players/j/john25000.html
Pete Johnson,Virginia,Military,Institute,1,1959,1959,https://www.profootballarchives.com/players/j/john25200.html
Pike Johnson,Washington,&,Lee,2,1920,1921,https://www.profootballarchives.com/players/j/john25350.html
Preston Johnson,Florida,A&M,1,1968,1968,3,https://www.profootballarchives.com/players/j/john25400.html
Quindell Johnson,Memphis,1,2023,2023,9,0,https://www.profootballarchives.com/players/j/john25417.html
Quinn Johnson,Louisiana,State,5,2009,2013,44,https://www.profootballarchives.com/players/j/john25420.html
Randell Johnson,Florida,Atlantic,3,2014,2016,16,https://www.profootballarchives.com/players/j/john25550.html
Randy Johnson,Texas,A&M-Kingsville,10,1966,1976,75,https://www.profootballarchives.com/players/j/john25600.html
Randy Johnson,Georgia,2,1977,1978,22,1,https://www.profootballarchives.com/players/j/john25800.html
Rashad Johnson,Alabama,8,2009,2016,114,58,https://www.profootballarchives.com/players/j/john26030.html
Ray Johnson,Denver,4,1937,1940,5,2,https://www.profootballarchives.com/players/j/john26100.html
Raylee Johnson,Arkansas,11,1993,2004,159,54,https://www.profootballarchives.com/players/j/john26200.html
Raymond Johnson,Georgia,Southern,1,2021,2021,15,https://www.profootballarchives.com/players/j/john26210.html
Reggie Johnson,Florida,State,7,1991,1997,77,https://www.profootballarchives.com/players/j/john26300.html
Riall Johnson,Stanford,3,2001,2003,32,1,https://www.profootballarchives.com/players/j/john26350.html
Rich Johnson,Illinois,1,1969,1969,14,0,https://www.profootballarchives.com/players/j/john26400.html
Richard Johnson,Wisconsin,8,1985,1992,98,37,https://www.profootballarchives.com/players/j/john26600.html
Richard Johnson,Los,Angeles,Harbor,JC;,Colorado,3,https://www.profootballarchives.com/players/j/john26800.html
Rick Johnson,Grand,Valley,State,1,1987,1987,https://www.profootballarchives.com/players/j/john27000.html
Rishaw Johnson,Mississippi;,California,(Pennsylvania),1,2013,2013,https://www.profootballarchives.com/players/j/john27280.html
Rob Johnson,Southern,California,10,1995,2003,48,https://www.profootballarchives.com/players/j/john27300.html
Robert Johnson,Los,Angeles,Southwest,JC;,Utah,2,https://www.profootballarchives.com/players/j/john27330.html
Robert Johnson,Auburn,2,2003,2005,3,0,https://www.profootballarchives.com/players/j/john27340.html
Roderick Johnson,Florida,State,3,2018,2020,29,https://www.profootballarchives.com/players/j/john27365.html
Ron Johnson,Monterey,Peninsula,JC;,Long,Beach,State,https://www.profootballarchives.com/players/j/john27400.html
Ron Johnson,Michigan,7,1969,1975,81,68,https://www.profootballarchives.com/players/j/john27600.html
Ron Johnson,Eastern,Michigan,7,1978,1984,91,https://www.profootballarchives.com/players/j/john27800.html
Ron Johnson,Minnesota,2,2002,2003,22,4,https://www.profootballarchives.com/players/j/john27850.html
Ron Johnson,Shippensburg,1,2003,2003,3,0,https://www.profootballarchives.com/players/j/john27900.html
Roschon Johnson,Texas,2,2023,2024,30,0,https://www.profootballarchives.com/players/j/john27937.html
Rudi Johnson,Butler,CC;,Auburn,8,2001,2008,https://www.profootballarchives.com/players/j/john27970.html
Rudy Johnson,Nebraska,3,1964,1966,20,0,https://www.profootballarchives.com/players/j/john28000.html
Rufus Johnson,Kilgore,JC;,Tarleton,State,1,2015,https://www.profootballarchives.com/players/j/john28010.html
Sam Johnson,Los,Angeles,Southwest,JC;,Prairie,View,https://www.profootballarchives.com/players/j/john28100.html
Sammy Johnson,North,Carolina,7,1974,1979,62,https://www.profootballarchives.com/players/j/john28200.html
Shelton Johnson,Wisconsin,1,2013,2013,4,0,https://www.profootballarchives.com/players/j/john28620.html
Sidney Johnson,Cerritos,JC;,California,4,1988,1992,https://www.profootballarchives.com/players/j/john28800.html
Spencer Johnson,Auburn,9,2004,2012,125,29,https://www.profootballarchives.com/players/j/john29000.html
Stan Johnson,Tennessee,State,1,1978,1978,10,https://www.profootballarchives.com/players/j/john29200.html
Steve Johnson,Virginia,Tech,1,1988,1988,14,https://www.profootballarchives.com/players/j/john29400.html
Steve Johnson,Chabot,JC;,Kentucky,8,2008,2015,https://www.profootballarchives.com/players/j/john29640.html
Steven Johnson,Kansas,7,2012,2017,74,7,https://www.profootballarchives.com/players/j/john29660.html
Storm Johnson,Miami,(Florida);,Central,Florida,1,2014,https://www.profootballarchives.com/players/j/john29675.html
